customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Churn_Predicted,Churn_Risk_Level,Expected_Annual_Revenue,Expected_Revenue_Loss
CUST_04385,Male,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Credit card,94.91,193.95,Yes,0.41646320836184403,No,Medium,1138.92,474.31827726747144
CUST_02807,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,93.28,1003.06,No,0.4236621216797064,No,Medium,1119.3600000000001,474.2304325233962
CUST_03563,Female,0,No,Yes,28,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,94.22,2656.77,Yes,0.41941249894193694,No,Medium,1130.6399999999999,474.20454780371153
CUST_04671,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,97.12,2326.8,No,0.406462031108369,No,Medium,1165.44,473.70710953493756
CUST_01375,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,86.88,330.95,Yes,0.4539221932298336,No,Medium,1042.56,473.24112177369534
CUST_04514,Male,0,No,Yes,47,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.36,4394.56,Yes,0.4211854853130642,No,Medium,1120.32,471.86252290593205
CUST_02942,Male,0,No,Yes,31,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.71,2773.55,Yes,0.43810697334021864,No,Medium,1076.52,471.63091894021215
CUST_04732,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,97.12,3125.95,No,0.4046740446455293,No,Medium,1165.44,471.6233185916857
CUST_04998,Male,1,No,No,10,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,91.74,911.68,No,0.4282308205202803,No,Medium,1100.8799999999999,471.4307456943661
CUST_02321,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Credit card,88.04,166.17,No,0.4461903065594101,No,Medium,1056.48,471.3911350738856
CUST_04436,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.43,3323.74,No,0.4070914046907865,No,Medium,1157.16,471.0698898519905
CUST_04942,Male,0,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,90.97,1353.07,No,0.4311592505939414,No,Medium,1091.6399999999999,470.67068431837015
CUST_02406,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.13,1481.66,Yes,0.4348784855817179,No,Medium,1081.56,470.3471748657628
CUST_01901,Female,0,No,Yes,4,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,87.84,364.79,No,0.4459217748107277,No,Medium,1054.08,470.0372243924918
CUST_03752,Male,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,90.14,475.24,No,0.4343417671504567,No,Medium,1081.68,469.818802691306
CUST_01042,Female,1,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,97.09,2231.4,Yes,0.4032177523908268,No,Medium,1165.08,469.78093895550444
CUST_04034,Female,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.46,2558.17,No,0.40550212545990927,No,Medium,1157.52,469.37682026235416
CUST_04197,Male,0,No,No,21,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.44,1897.86,Yes,0.43246588852293144,No,Medium,1085.28,469.346579496167
CUST_01691,Female,0,No,No,34,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.57,3272.65,No,0.4043236010201037,No,Medium,1158.84,468.54636180613693
CUST_04274,Female,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Credit card,94.14,945.53,No,0.41396216726535606,No,Medium,1129.68,467.64478111632747
CUST_00783,Female,1,No,No,10,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.26,979.93,No,0.40458534352520675,No,Medium,1155.1200000000001,467.34462201283685
CUST_01967,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.93,2032.32,Yes,0.4232404108424378,No,Medium,1103.16,466.9018916249437
CUST_02267,Female,1,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,91.22,556.09,Yes,0.42629563316811986,No,Medium,1094.6399999999999,466.6402518911507
CUST_03645,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.76,660.2,No,0.43272242595601457,No,Medium,1077.1200000000001,466.09397944574243
CUST_02623,Female,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,2236.39,Yes,0.4192826155476249,No,Medium,1110.6,465.6552728271922
CUST_00070,Female,1,Yes,Yes,19,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,95.66,1813.61,No,0.40532583642872577,No,Medium,1147.92,465.2816341532629
CUST_03879,Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,94.09,383.55,No,0.4118527343342396,No,Medium,1129.08,465.0146852821032
CUST_01498,Female,0,No,No,0,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Credit card,89.12,0.16,Yes,0.43442676412510306,No,Medium,1069.44,464.59335862595026
CUST_00777,Male,1,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,96.47,2617.86,No,0.40130701621704473,No,Medium,1157.6399999999999,464.5690542534996
CUST_03865,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,88.95,637.74,No,0.4347986307326441,No,Medium,1067.4,464.1040584440243
CUST_02325,Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,85.6,273.84,No,0.4515192419179303,No,Medium,1027.1999999999998,463.8005652980979
CUST_03261,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.67,952.05,No,0.4170614210069705,No,Medium,1112.04,463.7889826165915
CUST_03031,Male,0,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,91.33,2148.71,No,0.42315235224267006,No,Medium,1095.96,463.7580519638767
CUST_00389,Male,1,Yes,No,1,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.0,92.16,No,0.42924424888645174,No,Medium,1080.0,463.5837887973679
CUST_04151,Female,0,Yes,Yes,18,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,94.29,1728.02,Yes,0.4094844880244922,No,Medium,1131.48,463.3235085099525
CUST_04066,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.22,977.09,No,0.4186517767152248,No,Medium,1106.6399999999999,463.2968021841363
CUST_04026,Male,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,92.13,1284.33,No,0.41885918361088254,No,Medium,1105.56,463.07395903284726
CUST_03128,Female,0,No,No,19,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.42,1714.87,No,0.4267052642911511,No,Medium,1085.04,462.99227996647056
CUST_03814,Male,0,No,Yes,8,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,85.3,641.65,No,0.4521101311374482,No,Medium,1023.5999999999999,462.7799302322919
CUST_03485,Female,0,Yes,No,18,Yes,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,96.07,1722.04,Yes,0.4007531735244905,No,Medium,1152.84,462.00428856597364
CUST_02935,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.7,3401.01,Yes,0.4064659006206049,No,Medium,1136.4,461.9078494652554
CUST_00702,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,96.16,1665.99,No,0.40023268574229875,No,Medium,1153.92,461.8365007317534
CUST_00400,Male,0,No,Yes,9,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,86.07,781.0,No,0.4468830268360999,No,Medium,1032.84,461.55866543739734
CUST_00903,Female,1,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.72,546.96,Yes,0.4238509316044972,No,Medium,1088.6399999999999,461.42107818191977
CUST_00582,Male,1,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.2,867.44,No,0.42628416017253384,No,Medium,1082.4,461.4099749707507
CUST_04285,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.08,3352.77,Yes,0.4128988658761442,No,Medium,1116.96,461.1915172290181
CUST_01307,Female,0,Yes,No,24,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,95.93,2312.77,Yes,0.4006291804929754,No,Medium,1151.16,461.18828741629363
CUST_01597,Female,0,Yes,No,7,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Credit card,95.38,670.93,No,0.40268061922608195,No,Medium,1144.56,460.89212954140436
CUST_02695,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.41,1009.23,No,0.42407267174348806,No,Medium,1084.92,460.0849230279451
CUST_03184,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,86.65,811.32,Yes,0.44244185231210087,No,Medium,1039.8000000000002,460.05103803412254
CUST_03655,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,87.99,311.72,No,0.43555681558578413,No,Medium,1055.8799999999999,459.89573044071767
CUST_01507,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,90.65,880.63,Yes,0.42276981940222635,No,Medium,1087.8000000000002,459.8890095457419
CUST_04190,Female,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.82,941.35,Yes,0.4410457102895646,No,Medium,1041.84,459.49906280807994
CUST_00173,Male,0,No,No,17,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.61,1457.44,Yes,0.4420822515062488,No,Medium,1039.32,459.46492563547446
CUST_01189,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Credit card,89.07,142.58,No,0.42974631746689307,No,Medium,1068.84,459.330053961314
CUST_01434,Female,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,92.14,1867.12,Yes,0.41516673830948103,No,Medium,1105.68,459.041559214027
CUST_04870,Female,1,No,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.49,0.0,No,0.4474045529670744,No,Medium,1025.8799999999999,458.9833827978622
CUST_00910,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.5,483.9,Yes,0.41797891425662126,No,Medium,1098.0,458.94084785377015
CUST_03812,Male,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,91.01,2537.7,Yes,0.42021005337052514,No,Medium,1092.1200000000001,458.919803487018
CUST_03681,Male,0,No,No,22,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.08,2000.12,No,0.4198588687095723,No,Medium,1092.96,458.88894914481415
CUST_01013,Female,1,No,No,21,Yes,Yes,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.47,1956.33,No,0.40907588738828216,No,Medium,1121.6399999999999,458.83587833019277
CUST_03429,Female,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.09,672.88,Yes,0.43883053219574303,No,Medium,1045.08,458.6130125871271
CUST_01220,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.37,2946.07,Yes,0.42754393971835597,No,Medium,1072.44,458.5152227115537
CUST_02719,Male,0,No,Yes,15,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Mailed check,87.68,1308.78,Yes,0.43569242213123316,No,Medium,1052.16,458.4181388695983
CUST_03432,Female,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Bank transfer,90.08,113.95,No,0.4240214327825254,No,Medium,1080.96,458.35020798059867
CUST_03901,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,87.9,835.97,Yes,0.4343776333563874,No,Medium,1054.8000000000002,458.1815276643175
CUST_03977,Male,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Mailed check,88.4,1417.78,Yes,0.43177642212634476,No,Medium,1060.8000000000002,458.0284285916266
CUST_01776,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,90.05,947.88,Yes,0.42298482716915864,No,Medium,1080.6,457.0774042389928
CUST_01183,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,89.22,433.77,No,0.4262555553570084,No,Medium,1070.6399999999999,456.36624778742737
CUST_02581,Female,0,No,No,6,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer,90.22,523.95,No,0.42095241969451885,No,Medium,1082.6399999999999,455.73992765807384
CUST_00482,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.79,816.95,No,0.4182818385695461,No,Medium,1089.48,455.7096974847491
CUST_04428,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.91,2092.72,No,0.421720302445078,No,Medium,1078.92,455.00246871404363
CUST_03186,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.18,2093.51,No,0.4111806758673467,No,Medium,1106.16,454.83161641742424
CUST_02302,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,88.09,724.3,Yes,0.4302712678845549,No,Medium,1057.08,454.83115185540527
CUST_03602,Female,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.29,2959.0,No,0.41067203819375775,No,Medium,1107.48,454.81106885882286
CUST_03312,Male,1,No,Yes,15,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.64,1312.97,No,0.432423066387918,No,Medium,1051.68,454.77069045884565
CUST_00141,Female,0,No,No,5,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,86.47,470.57,No,0.43750465836089353,No,Medium,1037.6399999999999,453.9723337015975
CUST_01176,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,91.11,1558.64,Yes,0.41505121520963895,No,Medium,1093.32,453.78379461300244
CUST_00939,Female,1,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,90.31,1450.18,No,0.41862273408472145,No,Medium,1083.72,453.6698293822943
CUST_04900,Male,0,Yes,No,25,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,86.54,2170.27,No,0.43657698868799844,No,Medium,1038.48,453.3764712127126
CUST_04640,Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,83.83,119.89,Yes,0.4506455826941303,No,Medium,1005.96,453.3314303669873
CUST_02892,Male,0,No,No,21,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Credit card,93.96,1964.22,No,0.4018456240632021,No,Medium,1127.52,453.08897804374163
CUST_04127,Female,1,No,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.98,306.56,No,0.41470017388757885,No,Medium,1091.76,452.7530618435031
CUST_02043,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,89.96,1783.79,No,0.4193047863512634,No,Medium,1079.52,452.64790296191586
CUST_02473,Male,0,No,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,93.34,3431.19,No,0.4040484236248981,No,Medium,1120.08,452.56655833377584
CUST_02297,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,83.19,1395.15,No,0.4532038390729736,No,Medium,998.28,452.4243284697681
CUST_02893,Female,1,No,Yes,23,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Mailed check,93.82,2179.71,No,0.401837632961604,No,Medium,1125.84,452.40488069349226
CUST_01832,Male,0,No,Yes,8,No,No phone service,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.86,646.15,No,0.4772459628754268,No,Medium,946.3199999999999,451.6273995882739
CUST_04899,Female,0,No,Yes,33,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.18,2917.27,No,0.4219628278119302,No,Medium,1070.16,451.56773981121523
CUST_00772,Male,0,Yes,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,90.97,1293.64,Yes,0.4135361571310601,No,Medium,1091.6399999999999,451.4326105705504
CUST_04619,Male,0,No,No,50,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.32,4661.98,Yes,0.4027550364446743,No,Medium,1119.84,451.021200012204
CUST_00370,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Credit card,92.62,1561.29,No,0.4048394484851354,No,Medium,1111.44,449.9547566243189
CUST_04804,Male,1,No,Yes,18,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Mailed check,91.67,1630.01,Yes,0.4090028513838372,No,Medium,1100.04,449.9194966362762
CUST_04473,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,92.57,1294.23,No,0.4050199084070206,No,Medium,1110.84,449.91231505485473
CUST_01446,Male,0,No,No,16,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,88.48,1413.63,No,0.42362889835243106,No,Medium,1061.76,449.7922191146772
CUST_04651,Male,0,Yes,No,20,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Credit card,92.13,1847.7,No,0.4061986296112296,No,Medium,1105.56,449.076956952991
CUST_02285,Female,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,91.02,1267.18,Yes,0.41086375102512485,No,Medium,1092.24,448.76182341968234
CUST_03219,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card,88.93,687.16,Yes,0.42049762083382725,No,Medium,1067.16,448.7382410490271
CUST_01093,Female,0,Yes,No,8,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,91.79,728.21,Yes,0.4071783026896383,No,Medium,1101.48,448.4987568465828
CUST_01515,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,88.43,1062.86,Yes,0.4225303150232665,No,Medium,1061.16,448.3722690900895
CUST_03293,Male,1,No,Yes,2,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.89,158.37,Yes,0.4447438299881097,No,Medium,1006.6800000000001,447.7147187724303
CUST_03327,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,84.21,917.07,Yes,0.442666113833598,No,Medium,1010.52,447.32296135112745
CUST_04846,Male,0,No,No,39,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,92.33,3587.19,No,0.40364015673167974,No,Medium,1107.96,447.2171480524319
CUST_00587,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,88.1,92.38,No,0.422771407680485,No,Medium,1057.1999999999998,446.95393219980866
CUST_01711,Male,0,No,Yes,17,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Bank transfer,86.35,1487.41,Yes,0.4313089279640982,No,Medium,1036.1999999999998,446.92231115639845
CUST_02982,Female,0,No,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,89.41,2216.23,No,0.41638177260158016,No,Medium,1072.92,446.74433145968743
CUST_03505,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,88.71,693.11,No,0.41937295745954717,No,Medium,1064.52,446.4309006748371
CUST_04794,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.46,2053.4,No,0.4351531911473633,No,Medium,1025.52,446.258300585444
CUST_03391,Female,0,No,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,92.47,3134.14,No,0.4020226685696096,No,Medium,1109.6399999999999,446.1004339515816
CUST_02440,Male,1,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,92.3,3023.01,No,0.40219577503528275,No,Medium,1107.6,445.47204042907913
CUST_02634,Female,0,No,Yes,30,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,90.73,2692.31,No,0.4088632387761119,No,Medium,1088.76,445.1539398498796
CUST_00833,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Mailed check,86.63,112.07,No,0.42777558198107574,No,Medium,1039.56,444.6983840042471
CUST_03235,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,88.54,508.82,No,0.4184708622438576,No,Medium,1062.48,444.6169217168538
CUST_03484,Male,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,92.47,1659.31,Yes,0.4002789264381463,No,Medium,1109.6399999999999,444.1655079328246
CUST_02667,Female,0,Yes,Yes,7,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Credit card,89.12,625.85,No,0.41478915524937526,No,Medium,1069.44,443.5921141898919
CUST_04376,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.8,1620.73,Yes,0.4304565207862658,No,Medium,1029.6,443.1980338015392
CUST_04943,Female,0,No,No,26,Yes,No,Fiber optic,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,91.7,2352.85,No,0.40271745246415225,No,Medium,1100.4,443.15028469155317
CUST_00655,Female,0,No,Yes,3,No,No phone service,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,75.8,220.46,Yes,0.4870949753325572,No,Medium,909.5999999999999,443.06158956249396
CUST_01022,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Credit card,90.4,1705.25,Yes,0.40802892835891375,No,Medium,1084.8000000000002,442.6297814837497
CUST_01522,Male,0,No,Yes,38,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Credit card,91.01,3469.28,Yes,0.4050415384233547,No,Medium,1092.1200000000001,442.3539649429142
CUST_00612,Female,0,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Electronic check,87.82,617.62,Yes,0.4196772230004295,No,Medium,1053.84,442.2726446867726
CUST_01697,Male,0,No,Yes,47,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,90.27,4246.4,No,0.40774263510701625,No,Medium,1083.24,441.6831320533243
CUST_03440,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,87.53,502.38,No,0.4193338366178739,No,Medium,1050.3600000000001,440.45148862995006
CUST_03613,Male,1,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,90.96,901.85,No,0.4034536117212166,No,Medium,1091.52,440.3776862659423
CUST_03543,Male,0,No,Yes,25,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,88.9,2230.83,No,0.4124693236264771,No,Medium,1066.8000000000002,440.02227444472584
CUST_02783,Male,0,No,No,25,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card,91.38,2272.76,No,0.4010847823929743,No,Medium,1096.56,439.81352898083986
CUST_04334,Male,1,No,No,22,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.55,1980.52,Yes,0.40903255376499353,No,Medium,1074.6,439.546382275862
CUST_04311,Male,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,82.58,338.69,No,0.4427539111888818,No,Medium,990.96,438.75141583173433
CUST_00852,Female,0,Yes,Yes,21,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card,89.37,1867.01,No,0.4089262139193543,No,Medium,1072.44,438.54882885567235
CUST_03039,Male,0,No,No,10,No,No phone service,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,79.82,777.74,Yes,0.4576147477533299,No,Medium,957.8399999999999,438.32170998804946
