customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_00196,Female,0,No,No,51,Yes,Yes,DSL,Yes,Yes,No,Yes,One year,Yes,Credit card,82.56,4229.68,Yes
CUST_00197,Female,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,81.2,1633.16,No
CUST_00198,Female,0,No,No,29,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,60.15,1729.22,No
CUST_00199,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Mailed check,65.8,150.71,Yes
CUST_00200,Male,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,Yes,Two year,Yes,Credit card,98.37,6782.99,No
CUST_00201,Male,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.42,1426.5,No
CUST_00202,Female,1,No,Yes,28,Yes,Yes,Fiber optic,No,No,No,No,Two year,Yes,Electronic check,78.26,2195.86,No
CUST_00203,Male,0,No,No,2,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,91.43,184.07,No
CUST_00204,Male,0,Yes,No,57,Yes,No,DSL,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.64,3746.6,No
CUST_00205,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,Yes,No,One year,No,Bank transfer,78.49,2515.07,Yes
CUST_00206,Male,1,Yes,No,44,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,59.35,2592.89,No
CUST_00207,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Bank transfer,84.51,5727.95,No
CUST_00208,Female,0,No,No,31,Yes,No,DSL,Yes,Yes,No,No,One year,Yes,Electronic check,71.2,2222.99,No
CUST_00209,Female,0,No,No,51,No,No phone service,Fiber optic,No,Yes,No,Yes,One year,No,Electronic check,80.78,4118.7,No
CUST_00210,Male,0,No,No,63,No,No phone service,Fiber optic,No,No,No,Yes,One year,Yes,Mailed check,73.42,4593.94,No
CUST_00211,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Electronic check,78.93,3059.41,Yes
CUST_00212,Male,0,Yes,Yes,12,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,59.94,687.99,No
CUST_00213,Male,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,One year,No,Electronic check,73.58,2067.45,No
CUST_00214,Male,0,Yes,No,62,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.02,4286.75,Yes
CUST_00215,Male,0,Yes,Yes,25,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,65.68,1615.43,No
CUST_00216,Male,0,No,Yes,58,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer,94.09,5436.85,No
CUST_00217,Female,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Credit card,86.48,4156.62,No
CUST_00218,Male,1,No,No,52,Yes,No,Fiber optic,Yes,No,No,Yes,Two year,No,Bank transfer,89.74,4654.4,Yes
CUST_00219,Female,1,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.85,1019.77,No
CUST_00220,Male,0,No,Yes,11,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,73.21,819.89,No
CUST_00221,Male,1,No,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,Two year,Yes,Electronic check,89.18,5079.34,Yes
CUST_00222,Male,0,No,Yes,35,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Electronic check,62.7,2149.39,No
CUST_00223,Female,0,Yes,No,9,Yes,Yes,DSL,Yes,No,No,No,Two year,Yes,Electronic check,65.39,584.21,No
CUST_00224,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,No,Month-to-month,No,Electronic check,67.1,379.48,Yes
CUST_00225,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.23,206.47,No
CUST_00226,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,67.97,2040.61,Yes
CUST_00227,Male,0,Yes,No,71,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.86,5604.64,No
CUST_00228,Female,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,Two year,No,Electronic check,87.88,164.26,No
CUST_00229,Male,0,No,No,46,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,73.56,3368.82,Yes
CUST_00230,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Credit card,70.43,0.0,No
CUST_00231,Female,0,No,Yes,44,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Credit card,89.52,3915.41,No
CUST_00232,Female,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.48,3972.16,No
CUST_00233,Female,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,39.3,1919.96,No
CUST_00234,Female,1,No,Yes,6,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer,81.94,510.71,No
CUST_00235,Female,1,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,No,One year,Yes,Mailed check,61.22,3751.83,No
CUST_00236,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,73.98,1032.71,No
CUST_00237,Female,1,No,Yes,66,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Electronic check,91.26,6064.22,No
CUST_00238,Female,0,Yes,No,29,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.18,1829.85,No
CUST_00239,Male,1,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,Month-to-month,No,Electronic check,86.41,5797.92,No
CUST_00240,Female,0,Yes,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,90.23,3140.18,Yes
CUST_00241,Female,0,No,No,66,Yes,No,Fiber optic,No,Yes,No,No,One year,No,Electronic check,83.03,5471.61,No
CUST_00242,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,Two year,No,Mailed check,83.26,327.14,No
CUST_00243,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,33.64,799.15,No
CUST_00244,Male,0,Yes,Yes,10,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,61.5,600.01,No
CUST_00245,Male,0,No,No,71,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer,65.13,4630.3,No
CUST_00246,Female,0,No,Yes,65,No,No phone service,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,78.65,5071.26,Yes
CUST_00247,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,One year,Yes,Electronic check,67.08,1849.01,No
CUST_00248,Male,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Month-to-month,No,Bank transfer,80.41,4736.45,No
CUST_00249,Male,1,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Credit card,93.2,815.9,No
CUST_00250,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Credit card,86.14,4210.37,Yes
CUST_00251,Female,0,Yes,Yes,38,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Mailed check,59.26,2230.2,Yes
CUST_00252,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Two year,Yes,Electronic check,79.91,2857.44,No
CUST_00253,Female,0,Yes,Yes,62,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,86.1,5333.46,No
CUST_00254,Male,0,Yes,Yes,60,No,No phone service,DSL,No,No,Yes,No,Month-to-month,No,Bank transfer,47.29,2854.81,No
CUST_00255,Male,1,Yes,No,37,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Electronic check,87.02,3244.08,No
CUST_00256,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Bank transfer,79.65,2558.1,Yes
CUST_00257,Male,0,Yes,No,44,Yes,No,DSL,No,No,No,No,Month-to-month,Yes,Bank transfer,62.88,2748.9,No
CUST_00258,Female,1,No,No,43,Yes,No,DSL,No,Yes,No,No,One year,Yes,Credit card,65.3,2806.19,No
CUST_00259,Female,0,No,Yes,0,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Mailed check,57.61,0.0,Yes
CUST_00260,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,No,Yes,One year,Yes,Credit card,88.45,4601.69,No
CUST_00261,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,95.93,4422.41,No
CUST_00262,Female,0,Yes,No,32,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.13,761.31,Yes
CUST_00263,Male,0,Yes,No,66,Yes,No,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,73.6,4862.07,No
CUST_00264,Male,0,No,No,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.59,560.67,No
CUST_00265,Male,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,83.25,1087.44,Yes
CUST_00266,Female,1,No,No,22,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,Yes,Mailed check,70.31,1537.78,Yes
CUST_00267,Female,0,Yes,No,53,Yes,No,DSL,Yes,No,Yes,No,Two year,Yes,Bank transfer,66.56,3521.56,No
CUST_00268,Female,0,Yes,No,7,Yes,No,Fiber optic,Yes,No,No,No,Two year,No,Credit card,86.35,620.31,No
CUST_00269,Male,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer,84.68,4496.87,No
CUST_00270,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,97.4,3405.18,No
CUST_00271,Female,0,No,No,51,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,Yes,Electronic check,93.0,4738.71,No
CUST_00272,Female,0,No,No,5,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Credit card,43.56,205.82,No
CUST_00273,Female,1,Yes,Yes,27,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,No,Credit card,68.2,1867.81,No
CUST_00274,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,64.28,3171.26,No
CUST_00275,Male,0,Yes,No,37,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer,64.8,2420.64,Yes
CUST_00276,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.53,2506.31,No
CUST_00277,Male,0,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.03,2240.68,No
CUST_00278,Female,0,No,No,53,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Electronic check,69.31,3680.6,No
CUST_00279,Male,0,No,No,70,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,80.34,5633.11,Yes
CUST_00280,Female,0,No,No,45,Yes,Yes,DSL,No,No,No,No,Month-to-month,Yes,Electronic check,61.88,2763.7,No
CUST_00281,Female,0,No,No,27,No,No phone service,DSL,No,No,No,No,Month-to-month,No,Bank transfer,49.18,1365.77,No
CUST_00282,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,80.0,1232.13,Yes
CUST_00283,Female,1,No,Yes,47,Yes,No,DSL,No,No,No,No,Two year,Yes,Electronic check,55.41,2580.93,No
CUST_00284,Male,0,Yes,Yes,43,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.62,3176.25,No
CUST_00285,Female,1,No,No,59,Yes,Yes,Fiber optic,No,Yes,No,Yes,Two year,No,Electronic check,92.84,5474.2,No
CUST_00286,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No,No,No,One year,Yes,Electronic check,80.43,4749.93,No
CUST_00287,Male,1,Yes,Yes,4,Yes,No,DSL,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,82.71,330.95,No
CUST_00288,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Electronic check,81.16,5482.72,No
CUST_00289,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,81.89,5663.75,Yes
CUST_00290,Female,1,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.32,181.48,Yes
CUST_00291,Male,0,No,Yes,52,Yes,Yes,Fiber optic,Yes,No,No,No,One year,Yes,Credit card,75.26,3914.81,No
CUST_00292,Male,1,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.64,648.25,No
CUST_00293,Male,0,Yes,No,58,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Credit card,86.5,5011.83,No
CUST_00294,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,One year,Yes,Credit card,85.43,684.56,No
CUST_00295,Female,0,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,79.32,1649.24,No
CUST_00296,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,89.36,3956.06,No
CUST_00297,Female,0,No,No,72,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,63.5,4594.77,No
CUST_00298,Male,0,Yes,No,58,Yes,Yes,DSL,No,No,No,No,Two year,Yes,Credit card,63.78,3706.66,No
CUST_00299,Male,1,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,78.7,938.52,No
CUST_00300,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer,87.82,964.06,No
CUST_00301,Male,0,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,79.92,2838.27,No
CUST_00302,Male,1,Yes,Yes,9,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.29,186.31,No
CUST_00303,Male,1,No,No,15,Yes,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Electronic check,67.21,984.75,No
CUST_00304,Female,1,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,31.43,572.58,No
CUST_00305,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,Yes,Yes,One year,No,Electronic check,74.85,373.8,Yes
CUST_00306,Male,1,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,89.62,271.52,No
CUST_00307,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,No,Electronic check,84.94,2460.2,No
CUST_00308,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,No,Credit card,93.0,4190.42,No
CUST_00309,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Bank transfer,88.55,2301.87,Yes
CUST_00310,Female,0,Yes,No,44,No,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,No,Electronic check,63.29,2778.56,No
CUST_00311,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,93.68,3378.97,No
CUST_00312,Male,0,Yes,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,No,One year,Yes,Electronic check,95.35,764.89,No
CUST_00313,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Bank transfer,87.51,5282.02,No
CUST_00314,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,72.49,2461.33,Yes
CUST_00315,Male,0,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,69.93,3191.37,No
CUST_00316,Female,0,No,Yes,20,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.26,1479.94,No
CUST_00317,Male,0,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.31,567.73,No
CUST_00318,Male,0,No,No,54,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,88.12,4723.98,Yes
CUST_00319,Male,0,No,No,5,Yes,No,DSL,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,74.69,376.92,Yes
CUST_00320,Female,0,No,No,34,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,85.69,2908.36,Yes
CUST_00321,Female,1,Yes,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,One year,Yes,Mailed check,95.8,4704.76,Yes
CUST_00322,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,65.85,2380.47,No
CUST_00323,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,Yes,No,One year,Yes,Mailed check,84.69,1025.46,No
CUST_00324,Female,0,No,No,24,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,82.36,1993.57,No
CUST_00325,Female,0,No,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,96.34,11.07,No
CUST_00326,Female,1,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,37.29,1820.36,No
CUST_00327,Male,0,No,No,34,Yes,No,Fiber optic,No,No,No,No,Month-to-month,Yes,Mailed check,79.12,2688.28,No
CUST_00328,Male,0,Yes,Yes,52,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Bank transfer,82.62,4295.06,No
CUST_00329,Female,0,No,No,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Electronic check,90.17,4589.19,No
CUST_00330,Female,0,Yes,Yes,53,Yes,No,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,82.22,4347.73,No
CUST_00331,Male,0,Yes,No,46,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,34.16,1569.96,No
CUST_00332,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,Yes,Yes,One year,Yes,Credit card,93.93,3964.77,No
CUST_00333,Female,0,Yes,No,19,Yes,Yes,DSL,No,No,No,Yes,Month-to-month,Yes,Electronic check,64.47,1222.46,Yes
CUST_00334,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.03,1317.16,Yes
CUST_00335,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,99.41,1518.65,No
CUST_00336,Female,1,No,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,One year,Yes,Mailed check,80.51,502.73,No
CUST_00337,Male,1,No,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.0,5640.41,Yes
CUST_00338,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,87.51,1722.01,No
CUST_00339,Female,0,Yes,Yes,35,No,No phone service,Fiber optic,No,No,Yes,No,One year,No,Electronic check,69.99,2406.85,No
CUST_00340,Female,0,No,Yes,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,35.15,1881.87,No
CUST_00341,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,No,No,Month-to-month,No,Bank transfer,67.42,1152.56,No
CUST_00342,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.73,869.76,No
CUST_00343,Male,1,Yes,No,66,Yes,Yes,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Mailed check,86.86,5720.74,Yes
CUST_00344,Female,1,No,Yes,52,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,89.92,4680.61,Yes
CUST_00345,Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Mailed check,96.72,4538.27,No
CUST_00346,Male,0,No,Yes,41,Yes,No,DSL,No,Yes,Yes,Yes,One year,Yes,Mailed check,71.36,2891.0,No
CUST_00347,Male,0,No,No,46,No,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,72.89,3362.05,No
CUST_00348,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,Two year,Yes,Credit card,66.41,2734.54,No
CUST_00349,Female,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.95,91.41,No
CUST_00350,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Two year,Yes,Mailed check,85.9,406.27,No
CUST_00351,Female,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.96,1221.03,No
CUST_00352,Male,0,No,No,65,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,64.03,4159.03,No
CUST_00353,Male,0,No,No,39,Yes,No,DSL,Yes,No,No,No,Month-to-month,Yes,Bank transfer,68.29,2661.91,No
CUST_00354,Female,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,No,Yes,One year,Yes,Electronic check,86.97,4958.71,No
CUST_00355,Female,0,No,No,32,No,No phone service,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.59,2258.46,No
CUST_00356,Male,0,Yes,Yes,61,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,23.23,1375.78,No
CUST_00357,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Month-to-month,No,Electronic check,84.76,922.46,No
CUST_00358,Female,0,Yes,No,48,Yes,No,Fiber optic,Yes,Yes,No,No,One year,Yes,Electronic check,89.19,4304.31,No
CUST_00359,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,No,No,One year,No,Electronic check,73.99,274.43,Yes
CUST_00360,Male,0,Yes,Yes,50,Yes,No,DSL,No,No,No,No,One year,Yes,Electronic check,59.77,3011.92,No
CUST_00361,Female,1,Yes,No,68,Yes,Yes,DSL,No,Yes,No,Yes,One year,Yes,Electronic check,71.69,4887.2,No
CUST_00362,Male,0,Yes,No,31,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Credit card,66.52,2109.21,No
CUST_00363,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Electronic check,87.58,4209.18,No
CUST_00364,Female,0,No,No,59,Yes,No,Fiber optic,No,Yes,Yes,No,Two year,No,Electronic check,89.11,5246.4,No
CUST_00365,Male,0,Yes,No,45,No,No phone service,Fiber optic,No,No,Yes,No,Two year,No,Credit card,68.46,3056.02,No
CUST_00366,Male,0,No,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Month-to-month,Yes,Bank transfer,84.13,5647.65,No
CUST_00367,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,84.13,3357.62,No
CUST_00368,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Mailed check,81.47,5363.77,No
CUST_00369,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Electronic check,96.94,1152.98,No
CUST_00370,Male,0,Yes,No,17,Yes,No,Fiber optic,Yes,No,No,Yes,Month-to-month,No,Credit card,92.62,1561.29,No
CUST_00371,Female,1,No,No,50,Yes,No,DSL,No,No,Yes,No,Month-to-month,Yes,Credit card,61.46,3057.37,No
CUST_00372,Female,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,One year,Yes,Mailed check,76.48,2663.87,No
CUST_00373,Female,1,No,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Bank transfer,72.97,2448.03,No
CUST_00374,Female,0,No,Yes,11,Yes,No,Fiber optic,Yes,No,No,No,One year,Yes,Mailed check,79.41,862.42,No
CUST_00375,Male,0,No,No,4,Yes,Yes,DSL,No,No,Yes,Yes,One year,No,Electronic check,69.08,281.44,No
CUST_00376,Female,0,No,No,47,Yes,No,DSL,Yes,No,No,Yes,One year,Yes,Mailed check,79.93,3750.87,No
CUST_00377,Female,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,No,Yes,One year,Yes,Bank transfer,98.58,3820.84,No
CUST_00378,Male,0,Yes,No,12,Yes,No,DSL,Yes,No,No,No,Month-to-month,No,Electronic check,65.59,798.05,No
CUST_00379,Female,0,No,No,25,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Mailed check,83.86,2105.41,No
CUST_00380,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Month-to-month,No,Bank transfer,88.22,1140.45,No
CUST_00381,Female,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,100.3,1016.29,No
CUST_00382,Female,1,No,No,37,Yes,Yes,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,58.09,2145.04,No
CUST_00383,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,Month-to-month,Yes,Credit card,69.67,3903.15,No
CUST_00384,Male,0,No,No,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,No,Bank transfer,94.42,1999.83,Yes
CUST_00385,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,No,Yes,Month-to-month,No,Bank transfer,100.25,1496.24,Yes
CUST_00386,Female,1,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,39.32,1131.85,Yes
CUST_00387,Male,0,Yes,No,1,No,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,71.98,56.7,Yes
